 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0053021	  -0.0001035	  -0.0001147	   0.0001974	   0.0002506	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0353471
   0.0073802	  -0.0001365	  -0.0003638	  -0.0000893	   0.0003987	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0492013
   0.0046787	  -0.0005917	   0.0007708	  -0.0000023	   0.0009718	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0316630
   0.0052460	  -0.0002227	  -0.0003590	   0.0001134	   0.0004374	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0349736
   0.0054988	  -0.0002665	   0.0001765	  -0.0000188	   0.0003202	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0366586
   0.0047978	  -0.0005612	  -0.0001581	   0.0003806	   0.0006963	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0321816
   0.0083253	  -0.0000615	  -0.0004285	   0.0000582	   0.0004368	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0555019
   0.0070722	  -0.0000656	   0.0002103	   0.0000852	   0.0002362	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0471481
   0.0043334	  -0.0001645	   0.0004325	   0.0002296	   0.0005166	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0289057
   0.0048040	   0.0001806	   0.0001919	   0.0003975	   0.0004769	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0320265
   0.0084468	   0.0005176	   0.0000976	  -0.0000532	   0.0005293	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0563412
   0.0050770	  -0.0002338	  -0.0003103	   0.0001369	   0.0004120	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0338465
   0.0042327	   0.0001271	   0.0004164	   0.0002209	   0.0004882	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0282182
   0.0051421	  -0.0001517	   0.0001841	   0.0001977	   0.0003098	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0342807
   0.0055548	   0.0000926	  -0.0001437	  -0.0001823	   0.0002499	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0370318
   0.0046567	   0.0003550	  -0.0000050	   0.0001663	   0.0003920	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0310449
   0.0079463	   0.0000139	   0.0002865	   0.0002117	   0.0003565	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0529750
   0.0063461	   0.0002677	  -0.0003162	   0.0000326	   0.0004156	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0423074
   0.0047643	  -0.0005474	  -0.0002634	   0.0003441	   0.0006982	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0319599
   0.0076158	   0.0001199	   0.0000185	   0.0000729	   0.0001415	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0507717
   0.0062502	   0.0003150	  -0.0000489	   0.0001686	   0.0003606	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0416679
   0.0055222	   0.0001100	   0.0001438	  -0.0003617	   0.0004045	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0368145
   0.0078484	   0.0000174	  -0.0000957	  -0.0000692	   0.0001193	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0523224
   0.0046882	  -0.0002191	   0.0001561	   0.0001881	   0.0003283	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0312545
   0.0050042	   0.0001153	   0.0001205	   0.0001006	   0.0001948	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0333614
   0.0067021	   0.0002251	  -0.0001559	  -0.0001251	   0.0003010	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0446804
   0.0042925	  -0.0001662	  -0.0001986	   0.0002494	   0.0003596	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0286170
   0.0054393	  -0.0002181	  -0.0000711	  -0.0001124	   0.0002555	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0362620
   0.0067595	   0.0004180	   0.0000485	   0.0002298	   0.0004794	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0450634
   0.0061822	  -0.0005173	   0.0009133	   0.0002385	   0.0010764	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0417911
   0.0064370	   0.0003334	  -0.0001577	  -0.0005413	   0.0006550	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0430682
   0.0053870	   0.0002787	  -0.0004087	  -0.0001253	   0.0005103	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0359238
   0.0050975	  -0.0000309	  -0.0000743	  -0.0002208	   0.0002350	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0339834
   0.0047489	  -0.0004875	  -0.0000736	   0.0003826	   0.0006241	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0317831
   0.0060412	  -0.0002321	   0.0002014	   0.0000235	   0.0003082	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0402745
   0.0086702	   0.0001751	  -0.0000270	   0.0000901	   0.0001987	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0578016
   0.0069934	   0.0001129	  -0.0000915	   0.0001230	   0.0001904	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0466225
   0.0080580	   0.0000772	   0.0000224	   0.0000257	   0.0000844	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0537200
   0.0049685	  -0.0002381	   0.0000929	   0.0001839	   0.0003149	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0331236
   0.0049764	  -0.0000320	  -0.0004482	   0.0001526	   0.0004745	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0331762
   0.0053757	  -0.0001671	   0.0003583	  -0.0001091	   0.0004101	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358383
   0.0057297	   0.0002585	  -0.0001663	  -0.0002163	   0.0003758	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0381978
   0.0050800	  -0.0001174	   0.0000399	   0.0000072	   0.0001242	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0338664
   0.0076881	   0.0004496	   0.0001503	   0.0000016	   0.0004740	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0512539
   0.0043593	  -0.0003597	  -0.0001571	   0.0002872	   0.0004864	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0290620
   0.0050412	  -0.0000182	   0.0002245	  -0.0000389	   0.0002286	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336081
   0.0047788	  -0.0000024	  -0.0000453	   0.0002035	   0.0002084	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0318587
